participant.code,participant.label,player.isIE,player.paid,player.treatment,player.explosion,player.pumps,player.pastille,player.pastille_value,player.pastille_color,player.limite,player.limite_value,player.autoevaluation,player.can_mise_excessive,player.can_mise_excitation,player.can_mise_rejouee,player.can_mise_vente,player.can_jeu_probleme,player.can_jeu_sante,player.can_jeu_critique,player.can_jeu_finances,player.can_jeu_culpabilite,player.can_indice_value,player.can_indice_categorie,player.tentation,player.tentation_limite,player.tentation_tirage,player.tentation_appliquee,player.avis_video,player.payoff,subsession.round_number,subsession.subsession_type,session.code,session.label
1ts59tmq,2214.0,,0,0,26,45.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,2,1,dhy9fqbt,rmo1
i4w1muct,2246.0,,0,4,3,60.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,2,1,dhy9fqbt,rmo1
42bns9cy,2325.0,,0,4,46,25.0,,,,,,,,,,,,,,,,,,,,,0,,3.75,2,1,dhy9fqbt,rmo1
th6lg3nl,2385.0,,0,4,56,15.0,,,,,,,,,,,,,,,,,,,,,0,,2.25,2,1,dhy9fqbt,rmo1
rjx8ue7x,2415.0,,1,0,15,25.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,2,1,dhy9fqbt,rmo1
zp6v12zl,2479.0,,0,4,35,8.0,,,,,,,,,,,,,,,,,,,,,0,,1.2,2,1,dhy9fqbt,rmo1
9vq8dsus,2582.0,,0,4,61,30.0,,,,,,,,,,,,,,,,,,,,,0,,4.5,2,1,dhy9fqbt,rmo1
kskefow7,2614.0,,0,0,44,4.0,,,,,,,,,,,,,,,,,,,,,0,,0.6,2,1,dhy9fqbt,rmo1
ecavdjxo,2646.0,,0,4,31,32.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,2,1,dhy9fqbt,rmo1
busq35ta,2749.0,,0,0,2,28.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,2,1,dhy9fqbt,rmo1
z4eyndbq,2765.0,,0,4,61,26.0,,,,,,,,,,,,,,,,,,,,,0,,3.9,2,1,dhy9fqbt,rmo1
vfj2tuka,2843.0,,0,0,34,10.0,,,,,,,,,,,,,,,,,,,,,0,,1.5,2,1,dhy9fqbt,rmo1
xxy6x4fz,2946.0,,0,4,9,11.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,2,1,dhy9fqbt,rmo1
lirgd1np,2988.0,,0,0,32,38.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,2,1,dhy9fqbt,rmo1
4uytprbc,3052.0,,0,4,41,22.0,,,,,,,,,,,,,,,,,,,,,0,,3.3,2,1,dhy9fqbt,rmo1
4cv60vkd,3108.0,,0,0,58,10.0,,,,,,,,,,,,,,,,,,,,,0,,1.5,2,1,dhy9fqbt,rmo1
gjaknd9x,3193.0,,0,4,31,7.0,,,,,,,,,,,,,,,,,,,,,0,,1.05,2,1,dhy9fqbt,rmo1
3bli4otb,3246.0,,0,0,5,3.0,,,,,,,,,,,,,,,,,,,,,0,,0.45,2,1,dhy9fqbt,rmo1
umn0ditc,3265.0,,0,4,47,8.0,,,,,,,,,,,,,,,,,,,,,0,,1.2,2,1,dhy9fqbt,rmo1
7h7a7sg6,3323.0,,0,0,61,19.0,,,,,,,,,,,,,,,,,,,,,0,,2.85,2,1,dhy9fqbt,rmo1
m1akx79l,3380.0,,0,4,5,32.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,2,1,dhy9fqbt,rmo1
155u6hpd,3390.0,,0,0,3,58.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,2,1,dhy9fqbt,rmo1
bimfkqf0,3407.0,,0,4,47,30.0,,,,,,,,,,,,,,,,,,,,,0,,4.5,2,1,dhy9fqbt,rmo1
eki0tnpv,3464.0,,0,0,57,16.0,,,,,,,,,,,,,,,,,,,,,0,,2.4,2,1,dhy9fqbt,rmo1
ak2qxfer,3520.0,,0,4,13,12.0,,,,,,,,,,,,,,,,,,,,,0,,1.8,2,1,dhy9fqbt,rmo1
d3jm85qb,3643.0,,0,4,61,33.0,,,,,,,,,,,,,,,,,,,,,0,,4.95,2,1,dhy9fqbt,rmo1
eeavysct,3666.0,,0,0,31,32.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,2,1,dhy9fqbt,rmo1
6xidultc,3720.0,,0,4,20,36.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,2,1,dhy9fqbt,rmo1
0t2tetji,3741.0,,0,0,14,40.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,2,1,dhy9fqbt,rmo1
vdextyu9,3772.0,,0,0,5,11.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,2,1,dhy9fqbt,rmo1
hoi6dszu,3995.0,,0,4,40,21.0,,,,,,,,,,,,,,,,,,,,,0,,3.15,2,1,dhy9fqbt,rmo1
9urymj1l,4090.0,,0,0,60,47.0,,,,,,,,,,,,,,,,,,,,,0,,7.05,2,1,dhy9fqbt,rmo1
3b6guzat,4136.0,,0,4,15,23.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,2,1,dhy9fqbt,rmo1
3vgoe1li,4249.0,,0,0,58,14.0,,,,,,,,,,,,,,,,,,,,,0,,2.1,2,1,dhy9fqbt,rmo1
3rdfg6mg,4277.0,,0,4,41,34.0,,,,,,,,,,,,,,,,,,,,,0,,5.1,2,1,dhy9fqbt,rmo1
uxeact3h,4326.0,,0,0,55,25.0,,,,,,,,,,,,,,,,,,,,,0,,3.75,2,1,dhy9fqbt,rmo1
1l8z7p89,4479.0,,1,4,4,25.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,2,1,dhy9fqbt,rmo1
z17njc79,4527.0,,0,0,50,17.0,,,,,,,,,,,,,,,,,,,,,0,,2.55,2,1,dhy9fqbt,rmo1
ewlrb4sy,4567.0,,0,4,20,20.0,,,,,,,,,,,,,,,,,,,,,0,,3.0,2,1,dhy9fqbt,rmo1
uh66tpct,4653.0,,0,0,49,7.0,,,,,,,,,,,,,,,,,,,,,0,,1.05,2,1,dhy9fqbt,rmo1
xhdbja13,4711.0,,0,4,30,20.0,,,,,,,,,,,,,,,,,,,,,0,,3.0,2,1,dhy9fqbt,rmo1
f69ik6t4,4710.0,,0,0,5,42.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,2,1,dhy9fqbt,rmo1
2lrm67x7,4759.0,,0,0,62,16.0,,,,,,,,,,,,,,,,,,,,,0,,2.4,2,1,dhy9fqbt,rmo1
8etply6n,4763.0,,0,0,61,30.0,,,,,,,,,,,,,,,,,,,,,0,,4.5,2,1,dhy9fqbt,rmo1
24zf4ktc,4816.0,,0,4,33,2.0,,,,,,,,,,,,,,,,,,,,,0,,0.3,2,1,dhy9fqbt,rmo1
plx6nhzr,4851.0,,0,0,64,20.0,,,,,,,,,,,,,,,,,,,,,0,,3.0,2,1,dhy9fqbt,rmo1
k3c4jzuf,4890.0,,0,4,27,64.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,2,1,dhy9fqbt,rmo1
c27qi93q,4969.0,,0,4,63,6.0,,,,,,,,,,,,,,,,,,,,,0,,0.9,2,1,dhy9fqbt,rmo1
8lphxpnp,5005.0,,0,4,33,37.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,2,1,dhy9fqbt,rmo1
u0hjulwx,5038.0,,0,0,59,5.0,,,,,,,,,,,,,,,,,,,,,0,,0.75,2,1,dhy9fqbt,rmo1
t84lb38h,5096.0,,1,4,6,17.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,2,1,dhy9fqbt,rmo1
cuppfolb,5137.0,,0,0,54,30.0,,,,,,,,,,,,,,,,,,,,,0,,4.5,2,1,dhy9fqbt,rmo1
17vo7tto,5194.0,,0,0,60,31.0,,,,,,,,,,,,,,,,,,,,,0,,4.65,2,1,dhy9fqbt,rmo1
5p8u4nlf,5211.0,,0,4,49,10.0,,,,,,,,,,,,,,,,,,,,,0,,1.5,2,1,dhy9fqbt,rmo1
6z0agyyg,5224.0,,0,0,9,30.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,2,1,dhy9fqbt,rmo1
q25dkqv7,5250.0,,0,4,19,44.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,2,1,dhy9fqbt,rmo1
uxozd6ew,5348.0,,0,4,61,30.0,,,,,,,,,,,,,,,,,,,,,0,,4.5,2,1,dhy9fqbt,rmo1
czxbmioh,5422.0,,0,0,49,32.0,,,,,,,,,,,,,,,,,,,,,0,,4.8,2,1,dhy9fqbt,rmo1
g0fa6i1l,5476.0,,0,4,10,9.0,,,,,,,,,,,,,,,,,,,,,0,,1.35,2,1,dhy9fqbt,rmo1
k2r3ufc7,5559.0,,0,4,46,7.0,,,,,,,,,,,,,,,,,,,,,0,,1.05,2,1,dhy9fqbt,rmo1
xxr320kk,5606.0,,0,0,30,16.0,,,,,,,,,,,,,,,,,,,,,0,,2.4,2,1,dhy9fqbt,rmo1
cy9wdpy6,5710.0,,1,0,35,23.0,,,,,,,,,,,,,,,,,,,,,0,,3.45,2,1,dhy9fqbt,rmo1
1xjrj2by,5775.0,,0,4,29,12.0,,,,,,,,,,,,,,,,,,,,,0,,1.8,2,1,dhy9fqbt,rmo1
7fe7pdab,5801.0,,0,0,35,10.0,,,,,,,,,,,,,,,,,,,,,0,,1.5,2,1,dhy9fqbt,rmo1
51trnxmb,5848.0,,0,4,2,5.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,2,1,dhy9fqbt,rmo1
beetoyz7,6011.0,,0,4,3,22.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,2,1,dhy9fqbt,rmo1
n41b4hp3,6121.0,,0,0,63,15.0,,,,,,,,,,,,,,,,,,,,,0,,2.25,2,1,dhy9fqbt,rmo1
lzavmfcn,6251.0,,0,4,3,21.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,2,1,dhy9fqbt,rmo1
qun46dxd,6362.0,,1,0,20,7.0,,,,,,,,,,,,,,,,,,,,,0,,1.05,2,1,dhy9fqbt,rmo1
bp8xi9g4,6387.0,,0,4,45,55.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,2,1,dhy9fqbt,rmo1
8jqxvtbv,6431.0,,0,0,21,5.0,,,,,,,,,,,,,,,,,,,,,0,,0.75,2,1,dhy9fqbt,rmo1
zh7csaq8,6448.0,,0,4,38,4.0,,,,,,,,,,,,,,,,,,,,,0,,0.6,2,1,dhy9fqbt,rmo1
n7wcoinl,6475.0,,0,0,31,22.0,,,,,,,,,,,,,,,,,,,,,0,,3.3,2,1,dhy9fqbt,rmo1
r4uuaq3i,6514.0,,1,4,16,22.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,2,1,dhy9fqbt,rmo1
ubkg88x0,6620.0,,0,0,19,7.0,,,,,,,,,,,,,,,,,,,,,0,,1.05,2,1,dhy9fqbt,rmo1
w9fem7e4,6820.0,,0,4,61,20.0,,,,,,,,,,,,,,,,,,,,,0,,3.0,2,1,dhy9fqbt,rmo1
xxphycaw,6867.0,,0,0,17,19.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,2,1,dhy9fqbt,rmo1
uv9uc5ii,6914.0,,0,4,20,7.0,,,,,,,,,,,,,,,,,,,,,0,,1.05,2,1,dhy9fqbt,rmo1
y9mvdm6h,7008.0,,1,0,63,10.0,,,,,,,,,,,,,,,,,,,,,0,,1.5,2,1,dhy9fqbt,rmo1
3yyc9t1p,7034.0,,1,4,8,25.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,2,1,dhy9fqbt,rmo1
ek0ed4d8,7088.0,,0,0,17,4.0,,,,,,,,,,,,,,,,,,,,,0,,0.6,2,1,dhy9fqbt,rmo1
kjgqpsly,7137.0,,0,4,34,14.0,,,,,,,,,,,,,,,,,,,,,0,,2.1,2,1,dhy9fqbt,rmo1
kojizrh4,7217.0,,0,0,61,27.0,,,,,,,,,,,,,,,,,,,,,0,,4.05,2,1,dhy9fqbt,rmo1
cxpy2o1a,7330.0,,0,4,39,30.0,,,,,,,,,,,,,,,,,,,,,0,,4.5,2,1,dhy9fqbt,rmo1
jqia7f9c,7352.0,,0,0,3,6.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,2,1,dhy9fqbt,rmo1
yq4bj12v,7379.0,,0,4,22,23.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,2,1,dhy9fqbt,rmo1
ba5d65au,7410.0,,0,0,21,5.0,,,,,,,,,,,,,,,,,,,,,0,,0.75,2,1,dhy9fqbt,rmo1
4zdc6m6t,7455.0,,0,0,5,3.0,,,,,,,,,,,,,,,,,,,,,0,,0.45,2,1,dhy9fqbt,rmo1
uniwr8mb,7537.0,,0,0,56,25.0,,,,,,,,,,,,,,,,,,,,,0,,3.75,2,1,dhy9fqbt,rmo1
k660hd2c,7648.0,,0,0,62,20.0,,,,,,,,,,,,,,,,,,,,,0,,3.0,2,1,dhy9fqbt,rmo1
18w8ei43,7785.0,,0,4,17,36.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,2,1,dhy9fqbt,rmo1
paduxnjt,7882.0,,0,0,20,33.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,2,1,dhy9fqbt,rmo1
ityc9pr6,7950.0,,0,0,20,20.0,,,,,,,,,,,,,,,,,,,,,0,,3.0,2,1,dhy9fqbt,rmo1
c0nhl23v,8126.0,,0,4,11,15.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,2,1,dhy9fqbt,rmo1
gadie148,8165.0,,1,0,27,6.0,,,,,,,,,,,,,,,,,,,,,0,,0.9,2,1,dhy9fqbt,rmo1
9rfyjc0k,8176.0,,0,4,21,25.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,2,1,dhy9fqbt,rmo1
fcnups95,8332.0,,0,4,25,45.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,2,1,dhy9fqbt,rmo1
ghzire87,8404.0,,0,4,25,5.0,,,,,,,,,,,,,,,,,,,,,0,,0.75,2,1,dhy9fqbt,rmo1
1s0kde8p,8458.0,,1,0,23,25.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,2,1,dhy9fqbt,rmo1
ep1by50p,8561.0,,0,4,14,42.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,2,1,dhy9fqbt,rmo1
vpy7vnfi,8631.0,,0,0,8,10.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,2,1,dhy9fqbt,rmo1
ormv38uj,8653.0,,0,0,12,36.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,2,1,dhy9fqbt,rmo1
5xf1hquy,8693.0,,1,0,25,39.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,2,1,dhy9fqbt,rmo1
fpdavpay,8712.0,,1,4,46,5.0,,,,,,,,,,,,,,,,,,,,,0,,0.75,2,1,dhy9fqbt,rmo1
nhz3t6sj,8738.0,,0,0,53,23.0,,,,,,,,,,,,,,,,,,,,,0,,3.45,2,1,dhy9fqbt,rmo1
aijrdtpn,8841.0,,0,4,16,64.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,2,1,dhy9fqbt,rmo1
y0q8c6tu,8855.0,,0,0,39,3.0,,,,,,,,,,,,,,,,,,,,,0,,0.45,2,1,dhy9fqbt,rmo1
sc8t9v36,8866.0,,0,4,14,30.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,2,1,dhy9fqbt,rmo1
pwhtw0o4,8921.0,,0,0,29,12.0,,,,,,,,,,,,,,,,,,,,,0,,1.8,2,1,dhy9fqbt,rmo1
hp4vto2q,9020.0,,0,0,26,6.0,,,,,,,,,,,,,,,,,,,,,0,,0.9,2,1,dhy9fqbt,rmo1
s2hgq2qm,9054.0,,0,4,64,2.0,,,,,,,,,,,,,,,,,,,,,0,,0.3,2,1,dhy9fqbt,rmo1
lovopky0,9130.0,,0,0,52,32.0,,,,,,,,,,,,,,,,,,,,,0,,4.8,2,1,dhy9fqbt,rmo1
jh30fusg,9181.0,,0,4,10,10.0,,,,,,,,,,,,,,,,,,,,,0,,1.5,2,1,dhy9fqbt,rmo1
tj25lo1m,9212.0,,0,0,53,6.0,,,,,,,,,,,,,,,,,,,,,0,,0.9,2,1,dhy9fqbt,rmo1
ygsvjqkq,9257.0,,0,0,35,7.0,,,,,,,,,,,,,,,,,,,,,0,,1.05,2,1,dhy9fqbt,rmo1
bz2zecnb,9294.0,,0,4,3,19.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,2,1,dhy9fqbt,rmo1
hpfpfhul,9330.0,,0,0,25,5.0,,,,,,,,,,,,,,,,,,,,,0,,0.75,2,1,dhy9fqbt,rmo1
mkuhmoze,9418.0,,1,4,46,8.0,,,,,,,,,,,,,,,,,,,,,0,,1.2,2,1,dhy9fqbt,rmo1
ysw9e0gn,9537.0,,0,0,39,25.0,,,,,,,,,,,,,,,,,,,,,0,,3.75,2,1,dhy9fqbt,rmo1
diasq4jp,9535.0,,0,4,26,10.0,,,,,,,,,,,,,,,,,,,,,0,,1.5,2,1,dhy9fqbt,rmo1
pz0w0a7u,9607.0,,0,0,49,58.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,2,1,dhy9fqbt,rmo1
l2wc1lzi,9642.0,,0,4,10,35.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,2,1,dhy9fqbt,rmo1
g13lyrxw,9697.0,,0,0,14,22.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,2,1,dhy9fqbt,rmo1
k5vbfdf5,9711.0,,0,0,54,28.0,,,,,,,,,,,,,,,,,,,,,0,,4.2,2,1,dhy9fqbt,rmo1
in1tu8uo,9830.0,,0,4,20,1.0,,,,,,,,,,,,,,,,,,,,,0,,0.15,2,1,dhy9fqbt,rmo1
512990hw,93.0,,0,4,62,10.0,,,,,,,,,,,,,,,,,,,,,0,,1.5,3,1,dhy9fqbt,rmo1
90snqea7,120.0,,1,0,21,40.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,3,1,dhy9fqbt,rmo1
lcpr6aej,195.0,,0,0,1,5.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,3,1,dhy9fqbt,rmo1
litoex8p,224.0,,0,4,25,24.0,,,,,,,,,,,,,,,,,,,,,0,,3.6,3,1,dhy9fqbt,rmo1
dq2ihb20,340.0,,0,4,29,18.0,,,,,,,,,,,,,,,,,,,,,0,,2.7,3,1,dhy9fqbt,rmo1
u6rok4eh,380.0,,0,0,17,12.0,,,,,,,,,,,,,,,,,,,,,0,,1.8,3,1,dhy9fqbt,rmo1
yhlv6pjd,395.0,,0,4,20,7.0,,,,,,,,,,,,,,,,,,,,,0,,1.05,3,1,dhy9fqbt,rmo1
5vj6xosr,486.0,,0,4,51,2.0,,,,,,,,,,,,,,,,,,,,,0,,0.3,3,1,dhy9fqbt,rmo1
9ke1clt6,546.0,,0,4,55,42.0,,,,,,,,,,,,,,,,,,,,,0,,6.3,3,1,dhy9fqbt,rmo1
dtms80pl,574.0,,0,0,60,12.0,,,,,,,,,,,,,,,,,,,,,0,,1.8,3,1,dhy9fqbt,rmo1
y9hxec63,715.0,,0,0,51,50.0,,,,,,,,,,,,,,,,,,,,,0,,7.5,3,1,dhy9fqbt,rmo1
uno3sb9r,736.0,,0,4,24,15.0,,,,,,,,,,,,,,,,,,,,,0,,2.25,3,1,dhy9fqbt,rmo1
9z1zoyne,805.0,,0,0,15,45.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,3,1,dhy9fqbt,rmo1
332d53w3,816.0,,0,4,20,10.0,,,,,,,,,,,,,,,,,,,,,0,,1.5,3,1,dhy9fqbt,rmo1
kz0nvwk4,908.0,,0,0,10,40.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,3,1,dhy9fqbt,rmo1
103gfezx,974.0,,0,4,5,33.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,3,1,dhy9fqbt,rmo1
l23rvi5a,1034.0,,0,0,8,2.0,,,,,,,,,,,,,,,,,,,,,0,,0.3,3,1,dhy9fqbt,rmo1
low6fzdk,1079.0,,1,0,37,5.0,,,,,,,,,,,,,,,,,,,,,0,,0.75,3,1,dhy9fqbt,rmo1
lfm2rs6h,1182.0,,0,0,36,40.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,3,1,dhy9fqbt,rmo1
4j3w3gx7,1222.0,,0,4,63,28.0,,,,,,,,,,,,,,,,,,,,,0,,4.2,3,1,dhy9fqbt,rmo1
pamm49pp,1292.0,,1,0,21,43.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,3,1,dhy9fqbt,rmo1
8wrtkw8x,1332.0,,0,4,27,10.0,,,,,,,,,,,,,,,,,,,,,0,,1.5,3,1,dhy9fqbt,rmo1
a9ugwazt,1408.0,,0,0,19,25.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,3,1,dhy9fqbt,rmo1
q4ft5k0m,1421.0,,0,4,33,30.0,,,,,,,,,,,,,,,,,,,,,0,,4.5,3,1,dhy9fqbt,rmo1
wvkk8qyk,1452.0,,0,0,37,5.0,,,,,,,,,,,,,,,,,,,,,0,,0.75,3,1,dhy9fqbt,rmo1
nezqor0x,1486.0,,0,4,42,8.0,,,,,,,,,,,,,,,,,,,,,0,,1.2,3,1,dhy9fqbt,rmo1
9vjkm92i,1503.0,,0,0,19,29.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,3,1,dhy9fqbt,rmo1
eqdysrm9,1564.0,,0,4,8,25.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,3,1,dhy9fqbt,rmo1
9mvrqcs8,1611.0,,0,0,20,15.0,,,,,,,,,,,,,,,,,,,,,0,,2.25,3,1,dhy9fqbt,rmo1
f5xk5nfj,1643.0,,1,4,24,6.0,,,,,,,,,,,,,,,,,,,,,0,,0.9,3,1,dhy9fqbt,rmo1
rp9iq1mo,1738.0,,0,0,59,7.0,,,,,,,,,,,,,,,,,,,,,0,,1.05,3,1,dhy9fqbt,rmo1
8p3kmeda,1783.0,,0,0,59,55.0,,,,,,,,,,,,,,,,,,,,,0,,8.25,3,1,dhy9fqbt,rmo1
31yqqj2h,1815.0,,1,0,27,13.0,,,,,,,,,,,,,,,,,,,,,0,,1.95,3,1,dhy9fqbt,rmo1
71rkli6a,1891.0,,0,0,30,10.0,,,,,,,,,,,,,,,,,,,,,0,,1.5,3,1,dhy9fqbt,rmo1
jyzc7cgk,2110.0,,0,0,64,5.0,,,,,,,,,,,,,,,,,,,,,0,,0.75,3,1,dhy9fqbt,rmo1
89s3gbg6,2187.0,,0,4,19,9.0,,,,,,,,,,,,,,,,,,,,,0,,1.35,3,1,dhy9fqbt,rmo1
1ts59tmq,2214.0,,0,0,30,38.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,3,1,dhy9fqbt,rmo1
i4w1muct,2246.0,,0,4,58,12.0,,,,,,,,,,,,,,,,,,,,,0,,1.8,3,1,dhy9fqbt,rmo1
42bns9cy,2325.0,,0,4,64,18.0,,,,,,,,,,,,,,,,,,,,,0,,2.7,3,1,dhy9fqbt,rmo1
th6lg3nl,2385.0,,0,4,57,23.0,,,,,,,,,,,,,,,,,,,,,0,,3.45,3,1,dhy9fqbt,rmo1
rjx8ue7x,2415.0,,0,0,17,12.0,,,,,,,,,,,,,,,,,,,,,0,,1.8,3,1,dhy9fqbt,rmo1
zp6v12zl,2479.0,,0,4,6,6.0,,,,,,,,,,,,,,,,,,,,,0,,0.9,3,1,dhy9fqbt,rmo1
9vq8dsus,2582.0,,0,4,37,30.0,,,,,,,,,,,,,,,,,,,,,0,,4.5,3,1,dhy9fqbt,rmo1
kskefow7,2614.0,,0,0,21,6.0,,,,,,,,,,,,,,,,,,,,,0,,0.9,3,1,dhy9fqbt,rmo1
ecavdjxo,2646.0,,0,4,49,32.0,,,,,,,,,,,,,,,,,,,,,0,,4.8,3,1,dhy9fqbt,rmo1
busq35ta,2749.0,,0,0,36,15.0,,,,,,,,,,,,,,,,,,,,,0,,2.25,3,1,dhy9fqbt,rmo1
z4eyndbq,2765.0,,0,4,5,42.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,3,1,dhy9fqbt,rmo1
vfj2tuka,2843.0,,0,0,43,25.0,,,,,,,,,,,,,,,,,,,,,0,,3.75,3,1,dhy9fqbt,rmo1
xxy6x4fz,2946.0,,0,4,34,5.0,,,,,,,,,,,,,,,,,,,,,0,,0.75,3,1,dhy9fqbt,rmo1
lirgd1np,2988.0,,0,0,6,20.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,3,1,dhy9fqbt,rmo1
4uytprbc,3052.0,,0,4,55,10.0,,,,,,,,,,,,,,,,,,,,,0,,1.5,3,1,dhy9fqbt,rmo1
4cv60vkd,3108.0,,1,0,26,10.0,,,,,,,,,,,,,,,,,,,,,0,,1.5,3,1,dhy9fqbt,rmo1
gjaknd9x,3193.0,,0,4,60,9.0,,,,,,,,,,,,,,,,,,,,,0,,1.35,3,1,dhy9fqbt,rmo1
3bli4otb,3246.0,,0,0,5,4.0,,,,,,,,,,,,,,,,,,,,,0,,0.6,3,1,dhy9fqbt,rmo1
umn0ditc,3265.0,,0,4,59,11.0,,,,,,,,,,,,,,,,,,,,,0,,1.65,3,1,dhy9fqbt,rmo1
7h7a7sg6,3323.0,,0,0,28,7.0,,,,,,,,,,,,,,,,,,,,,0,,1.05,3,1,dhy9fqbt,rmo1
m1akx79l,3380.0,,0,4,49,32.0,,,,,,,,,,,,,,,,,,,,,0,,4.8,3,1,dhy9fqbt,rmo1
155u6hpd,3390.0,,0,0,62,2.0,,,,,,,,,,,,,,,,,,,,,0,,0.3,3,1,dhy9fqbt,rmo1
bimfkqf0,3407.0,,0,4,11,30.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,3,1,dhy9fqbt,rmo1
eki0tnpv,3464.0,,0,0,34,30.0,,,,,,,,,,,,,,,,,,,,,0,,4.5,3,1,dhy9fqbt,rmo1
ak2qxfer,3520.0,,0,4,18,13.0,,,,,,,,,,,,,,,,,,,,,0,,1.95,3,1,dhy9fqbt,rmo1
d3jm85qb,3643.0,,0,4,53,26.0,,,,,,,,,,,,,,,,,,,,,0,,3.9,3,1,dhy9fqbt,rmo1
eeavysct,3666.0,,0,0,62,5.0,,,,,,,,,,,,,,,,,,,,,0,,0.75,3,1,dhy9fqbt,rmo1
6xidultc,3720.0,,0,4,36,21.0,,,,,,,,,,,,,,,,,,,,,0,,3.15,3,1,dhy9fqbt,rmo1
0t2tetji,3741.0,,0,0,47,40.0,,,,,,,,,,,,,,,,,,,,,0,,6.0,3,1,dhy9fqbt,rmo1
vdextyu9,3772.0,,0,0,63,8.0,,,,,,,,,,,,,,,,,,,,,0,,1.2,3,1,dhy9fqbt,rmo1
hoi6dszu,3995.0,,0,4,15,50.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,3,1,dhy9fqbt,rmo1
9urymj1l,4090.0,,0,0,24,38.0,,,,,,,,,,,,,,,,,,,,,0,,0.0,3,1,dhy9fqbt,rmo1
3b6guzat,4136.0,,0,4,10,9.0,,,,,,,,,,,,,,,,,,,,,0,,1.35,3,1,dhy9fqbt,rmo1
3vgoe1li,4249.0,,0,0,36,15.0,,,,,,,,,,,,,,,,,,,,,0,,2.25,3,1,dhy9fqbt,rmo1
3rdfg6mg,4277.0,,0,4,47,38.0,,,,,,,,,,,,,,,,,,,,,0,,5.7,3,1,dhy9fqbt,rmo1
uxeact3h,4326.0,,0,0,62,30.0,,,,,,,,,,,,,,,,,,,,,0,,4.5,3,1,dhy9fqbt,rmo1
1l8z7p89,4479.0,,0,4,61,8.0,,,,,,,,,,,,,,,,,,,,,0,,1.2,3,1,dhy9fqbt,rmo1
z17njc79,4527.0,,0,0,29,28.0,,,,,,,,,,,,,,,,,,,,,0,,4.2,3,1,dhy9fqbt,rmo1
